PurchaseOrderID,ProductID,UnitPrice,LineTotal,Name,ProductNumber,DaysToManufacture,
813,453,37.1805,111.5415,Lock Nut 20,LN-5811,0,
814,356,3.381,202.86,LL Grip Tape,GT-0820,0,
814,357,4.3155,258.93,ML Grip Tape,GT-1209,0,
815,389,43.2705,129.8115,Hex Nut 2,HN-5400,0,
815,390,41.1705,123.5115,Hex Nut 20,HN-5811,0,
815,391,45.444,136.332,Hex Nut 21,HN-5818,0,
815,392,41.1705,123.5115,Hex Nut 3,HN-6320,0,
815,393,39.0705,117.2115,Hex Nut 14,HN-7161,0,
815,394,43.344,130.032,Hex Nut 15,HN-7162,0,
815,395,39.0705,117.2115,Hex Nut 4,HN-8320,0,
815,396,36.9705,110.9115,Hex Nut 18,HN-9161,0,
815,397,41.244,123.732,Hex Nut 19,HN-9168,0,
816,490,12.3585,37.0755,LL Nipple,NI-4127,0,
817,513,39.1965,21558.075,Touring Rim,RM-T801,0,
818,403,45.444,136.332,External Lock Washer 3,LE-1000,0,
818,404,41.1705,123.5115,External Lock Washer 4,LE-1200,0,
818,405,39.0705,117.2115,External Lock Washer 9,LE-1201,0,
818,406,43.344,130.032,External Lock Washer 5,LE-1400,0,
818,407,39.0705,117.2115,External Lock Washer 7,LE-3800,0,
819,931,34.8705,19178.775,LL Road Tire,TI-R092,0,
819,932,39.7635,21869.925,ML Road Tire,TI-R628,0,
819,933,43.9845,24191.475,HL Road Tire,TI-R982,0,
819,934,38.1465,20980.575,Touring Tire,TI-T723,0,
820,422,47.6805,143.0415,Thin-Jam Lock Nut 9,LJ-1213,0,
820,423,45.5805,136.7415,Thin-Jam Lock Nut 10,LJ-1220,0,
820,424,49.854,149.562,Thin-Jam Lock Nut 1,LJ-1420,0,
821,341,47.5755,142.7265,Flat Washer 1,FW-1000,0,
821,342,45.4755,136.4265,Flat Washer 6,FW-1200,0,
821,343,49.749,149.247,Flat Washer 2,FW-1400,0,
821,344,45.4755,136.4265,Flat Washer 9,FW-3400,0,
822,931,34.3455,18890.025,LL Road Tire,TI-R092,0,
822,932,39.2385,21581.175,ML Road Tire,TI-R628,0,
823,341,47.4705,142.4115,Flat Washer 1,FW-1000,0,
823,342,45.3705,136.1115,Flat Washer 6,FW-1200,0,
823,343,49.644,148.932,Flat Washer 2,FW-1400,0,
824,928,32.7705,18023.775,LL Mountain Tire,TI-M267,0,
824,929,37.086,20397.3,ML Mountain Tire,TI-M602,0,
825,332,10.815,5948.25,Freewheel,FH-2981,0,
826,948,82.8345,45558.975,Front Brakes,FB-9873,1,
826,907,82.8345,45558.975,Rear Brakes,RB-9231,1,
827,325,0.21,262.5,Decal 1,DC-8732,0,
827,326,0.21,262.5,Decal 2,DC-9824,0,
828,320,49.644,148.932,Chainring Bolts,CB-2903,0,
828,321,44.3205,132.9615,Chainring Nut,CN-6137,0,
828,322,28.6965,1721.79,Chainring,CR-7833,0,
829,930,42.5145,23382.975,HL Mountain Tire,TI-M823,0,
829,921,5.586,3072.3,Mountain Tire Tube,TT-M928,0,
830,952,15.7395,944.37,Chain,CH-0234,1,
831,933,43.4595,23902.725,HL Road Tire,TI-R982,0,
831,934,37.6215,20691.825,Touring Tire,TI-T723,0,
831,922,6.531,3592.05,Road Tire Tube,TT-R982,0,
831,923,6.1845,3401.475,Touring Tire Tube,TT-T092,0,
832,317,29.5785,16268.175,LL Crankarm,CA-5965,0,
832,318,36.099,19854.45,ML Crankarm,CA-6738,0,
833,928,32.2455,17735.025,LL Mountain Tire,TI-M267,0,
833,929,36.561,20108.55,ML Mountain Tire,TI-M602,0,
834,319,46.4205,25531.275,HL Crankarm,CA-7457,0,
835,359,47.523,142.569,Thin-Jam Hex Nut 9,HJ-1213,0,
835,360,45.423,136.269,Thin-Jam Hex Nut 10,HJ-1220,0,
835,361,49.6965,149.0895,Thin-Jam Hex Nut 1,HJ-1420,0,
835,362,45.423,136.269,Thin-Jam Hex Nut 2,HJ-1428,0,
835,363,43.323,129.969,Thin-Jam Hex Nut 15,HJ-3410,0,
835,364,47.5965,142.7895,Thin-Jam Hex Nut 16,HJ-3416,0,
835,365,43.323,129.969,Thin-Jam Hex Nut 5,HJ-3816,0,
835,366,41.223,123.669,Thin-Jam Hex Nut 6,HJ-3824,0,
835,367,45.4965,136.4895,Thin-Jam Hex Nut 3,HJ-5161,0,
835,368,41.223,123.669,Thin-Jam Hex Nut 4,HJ-5162,0,
835,369,39.123,117.369,Thin-Jam Hex Nut 13,HJ-5811,0,
835,370,43.3965,130.1895,Thin-Jam Hex Nut 14,HJ-5818,0,
835,371,39.123,117.369,Thin-Jam Hex Nut 7,HJ-7161,0,
835,372,37.023,111.069,Thin-Jam Hex Nut 8,HJ-7162,0,
835,373,41.2965,123.8895,Thin-Jam Hex Nut 12,HJ-9080,0,
835,374,37.023,111.069,Thin-Jam Hex Nut 11,HJ-9161,0,
836,2,41.916,125.748,Bearing Ball,BA-8327,0,
837,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
837,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
838,524,12.9675,7132.125,HL Spindle/Axle,SD-9872,0,
839,911,21.0945,11601.975,LL Road Seat/Saddle,SE-R581,1,
839,912,30.4395,16741.725,ML Road Seat/Saddle,SE-R908,1,
840,910,40.9395,22516.725,HL Mountain Seat/Saddle,SE-M940,1,
841,1,50.2635,150.7905,Adjustable Race,AR-5381,0,
842,373,41.454,124.362,Thin-Jam Hex Nut 12,HJ-9080,0,
842,374,37.1805,111.5415,Thin-Jam Hex Nut 11,HJ-9161,0,
843,530,16.086,8847.3,Seat Post,SP-2981,0,
844,4,57.0255,171.0765,Headset Ball Bearings,BE-2908,0,
845,512,37.086,20397.3,HL Road Rim,RM-R800,0,
846,513,26.5965,14628.075,Touring Rim,RM-T801,0,
847,319,46.0635,25334.925,HL Crankarm,CA-7457,0,
848,403,47.4705,142.4115,External Lock Washer 3,LE-1000,0,
848,404,45.3705,136.1115,External Lock Washer 4,LE-1200,0,
848,405,49.644,148.932,External Lock Washer 9,LE-1201,0,
848,406,45.3705,136.1115,External Lock Washer 5,LE-1400,0,
848,407,43.2705,129.8115,External Lock Washer 7,LE-3800,0,
849,422,47.523,142.569,Thin-Jam Lock Nut 9,LJ-1213,0,
849,423,45.423,136.269,Thin-Jam Lock Nut 10,LJ-1220,0,
849,424,49.6965,149.0895,Thin-Jam Lock Nut 1,LJ-1420,0,
849,425,45.423,136.269,Thin-Jam Lock Nut 2,LJ-1428,0,
849,426,43.323,129.969,Thin-Jam Lock Nut 15,LJ-3410,0,
850,320,47.4705,142.4115,Chainring Bolts,CB-2903,0,
850,321,42.798,128.394,Chainring Nut,CN-6137,0,
850,322,25.4205,1525.23,Chainring,CR-7833,0,
851,443,39.123,117.369,Lock Nut 8,LN-1420,0,
851,444,37.023,111.069,Lock Nut 9,LN-1428,0,
851,445,41.2965,123.8895,Lock Nut 22,LN-3410,0,
851,446,37.023,111.069,Lock Nut 23,LN-3416,0,
852,941,62.9895,34644.225,Touring Pedal,PD-T852,1,
853,320,45.3705,136.1115,Chainring Bolts,CB-2903,0,
853,321,40.488,121.464,Chainring Nut,CN-6137,0,
853,322,26.3655,1581.93,Chainring,CR-7833,0,
854,504,48.762,146.286,Cup-Shaped Race,RA-2345,0,
855,497,34.188,102.564,Pinch Bolt,PB-6109,0,
856,323,50.2635,150.7905,Crown Race,CR-9981,0,
857,523,10.731,5902.05,LL Spindle/Axle,SD-2342,0,
857,524,14.1225,7767.375,HL Spindle/Axle,SD-9872,0,
858,492,50.2635,3015.81,Paint - Black,PA-187B,0,
858,493,57.1515,3429.09,Paint - Red,PA-361R,0,
858,494,53.2035,3192.21,Paint - Silver,PA-529S,0,
858,495,63.693,3821.58,Paint - Blue,PA-632U,0,
858,496,48.909,2934.54,Paint - Yellow,PA-823Y,0,
859,915,30.4395,16741.725,ML Touring Seat/Saddle,SE-T762,1,
859,916,40.9395,22516.725,HL Touring Seat/Saddle,SE-T924,1,
860,506,9.198,551.88,Reflector,RF-9198,0,
861,351,5.775,3176.25,Front Derailleur Cage,FC-3982,0,
861,352,1.155,635.25,Front Derailleur Linkage,FL-2301,0,
861,679,5.775,3176.25,Rear Derailleur Cage,RC-0291,0,
862,507,23.394,12866.7,LL Mountain Rim,RM-M464,0,
862,508,27.6465,15205.575,ML Mountain Rim,RM-M692,0,
863,355,1.365,750.75,Guide Pulley,GP-0982,0,
863,940,62.9895,34644.225,HL Road Pedal,PD-R853,1,
863,535,3.486,1917.3,Tension Pulley,TP-0923,0,
864,351,6.195,3407.25,Front Derailleur Cage,FC-3982,0,
864,352,1.47,808.5,Front Derailleur Linkage,FL-2301,0,
865,507,22.1655,12191.025,LL Mountain Rim,RM-M464,0,
865,508,29.2845,16106.475,ML Mountain Rim,RM-M692,0,
866,491,19.9815,59.9445,HL Nipple,NI-9522,0,
867,343,43.344,130.032,Flat Washer 2,FW-1400,0,
867,344,39.0705,117.2115,Flat Washer 9,FW-3400,0,
867,345,36.9705,110.9115,Flat Washer 4,FW-3800,0,
867,346,41.244,123.732,Flat Washer 3,FW-5160,0,
867,347,36.9705,110.9115,Flat Washer 8,FW-5800,0,
867,348,34.8705,104.6115,Flat Washer 5,FW-7160,0,
868,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
868,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
869,392,41.244,123.732,Hex Nut 3,HN-6320,0,
869,393,36.9705,110.9115,Hex Nut 14,HN-7161,0,
869,394,43.218,129.654,Hex Nut 15,HN-7162,0,
869,395,47.4915,142.4745,Hex Nut 4,HN-8320,0,
869,396,43.2705,129.8115,Hex Nut 18,HN-9161,0,
870,482,8.757,4816.35,Metal Sheet 2,MS-0253,0,
870,483,9.6915,5330.325,Metal Sheet 3,MS-1256,0,
870,484,6.8775,3782.625,Metal Sheet 7,MS-1981,0,
871,402,47.4705,142.4115,Keyed Washer,KW-4091,0,
872,510,23.079,12693.45,LL Road Rim,RM-R436,0,
872,511,29.274,16100.7,ML Road Rim,RM-R600,0,
873,406,43.2705,129.8115,External Lock Washer 5,LE-1400,0,
873,407,47.544,142.632,External Lock Washer 7,LE-3800,0,
873,408,43.2705,129.8115,External Lock Washer 6,LE-5160,0,
874,525,2.3205,1276.275,LL Shell,SH-4562,0,
875,526,3.6435,2003.925,HL Shell,SH-9312,0,
876,908,21.0945,11601.975,LL Mountain Seat/Saddle,SE-M236,1,
876,909,30.4395,16741.725,ML Mountain Seat/Saddle,SE-M798,1,
876,913,40.9395,22516.725,HL Road Seat/Saddle,SE-R995,1,
877,356,3.6015,216.09,LL Grip Tape,GT-0820,0,
877,357,3.9795,238.77,ML Grip Tape,GT-1209,0,
878,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
878,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
879,524,12.9675,7132.125,HL Spindle/Axle,SD-9872,0,
880,911,21.0945,11601.975,LL Road Seat/Saddle,SE-R581,1,
880,912,30.4395,16741.725,ML Road Seat/Saddle,SE-R908,1,
881,910,40.9395,22516.725,HL Mountain Seat/Saddle,SE-M940,1,
882,937,62.9895,34644.225,HL Mountain Pedal,PD-M562,1,
883,466,45.423,136.269,Lock Washer 6,LW-1400,0,
883,467,43.323,129.969,Lock Washer 13,LW-3400,0,
883,468,47.5965,142.7895,Lock Washer 8,LW-3800,0,
884,462,47.6805,143.0415,Lower Head Race,LR-8520,0,
885,510,23.4045,12872.475,LL Road Rim,RM-R436,0,
885,511,27.867,15326.85,ML Road Rim,RM-R600,0,
886,527,6.7515,3713.325,Spokes,SK-9283,0,
887,509,36.2775,19952.625,HL Mountain Rim,RM-M823,0,
888,492,50.7465,3044.79,Paint - Black,PA-187B,0,
888,493,58.2645,3495.87,Paint - Red,PA-361R,0,
888,494,50.7465,3044.79,Paint - Silver,PA-529S,0,
888,495,62.9265,3775.59,Paint - Blue,PA-632U,0,
888,496,49.6545,2979.27,Paint - Yellow,PA-823Y,0,
889,523,10.3845,5711.475,LL Spindle/Axle,SD-2342,0,
890,430,45.654,136.962,Thin-Jam Lock Nut 3,LJ-5161,0,
890,431,41.3805,124.1415,Thin-Jam Lock Nut 4,LJ-5162,0,
890,432,39.2805,117.8415,Thin-Jam Lock Nut 13,LJ-5811,0,
891,490,12.7155,38.1465,LL Nipple,NI-4127,0,
891,491,19.9395,59.8185,HL Nipple,NI-9522,0,
892,528,38.157,114.471,Seat Lug,SL-0931,0,
893,505,44.2155,132.6465,Cone-Shaped Race,RA-7490,0,
894,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
894,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
895,358,6.9825,418.95,HL Grip Tape,GT-2908,0,
896,454,47.523,142.569,Lock Nut 21,LN-5818,0,
896,455,45.423,136.269,Lock Nut 3,LN-6320,0,
896,456,49.6965,149.0895,Lock Nut 14,LN-7161,0,
896,457,45.423,136.269,Lock Nut 15,LN-7162,0,
897,356,3.381,202.86,LL Grip Tape,GT-0820,0,
897,357,4.3155,258.93,ML Grip Tape,GT-1209,0,
898,375,43.2705,129.8115,Hex Nut 5,HN-1024,0,
898,376,41.1705,123.5115,Hex Nut 6,HN-1032,0,
898,377,45.444,136.332,Hex Nut 16,HN-1213,0,
898,378,41.1705,123.5115,Hex Nut 17,HN-1220,0,
898,379,39.0705,117.2115,Hex Nut 7,HN-1224,0,
899,490,12.3585,37.0755,LL Nipple,NI-4127,0,
900,513,39.1965,21558.075,Touring Rim,RM-T801,0,
901,408,36.9705,110.9115,External Lock Washer 6,LE-5160,0,
901,409,41.244,123.732,External Lock Washer 1,LE-6000,0,
901,410,36.9705,110.9115,External Lock Washer 8,LE-7160,0,
901,411,34.8705,104.6115,External Lock Washer 2,LE-8000,0,
902,931,34.8705,19178.775,LL Road Tire,TI-R092,0,
902,932,39.7635,21869.925,ML Road Tire,TI-R628,0,
903,425,45.5805,136.7415,Thin-Jam Lock Nut 2,LJ-1428,0,
903,426,43.4805,130.4415,Thin-Jam Lock Nut 15,LJ-3410,0,
903,427,47.754,143.262,Thin-Jam Lock Nut 16,LJ-3416,0,
904,345,43.3755,130.1265,Flat Washer 4,FW-3800,0,
904,346,47.649,142.947,Flat Washer 3,FW-5160,0,
905,937,62.9895,34644.225,HL Mountain Pedal,PD-M562,1,
906,469,43.323,129.969,Lock Washer 1,LW-4000,0,
906,470,41.223,123.669,Lock Washer 7,LW-5160,0,
906,471,45.4965,136.4895,Lock Washer 12,LW-5800,0,
906,472,41.223,123.669,Lock Washer 2,LW-6000,0,
907,462,47.6805,143.0415,Lower Head Race,LR-8520,0,
908,510,23.4045,12872.475,LL Road Rim,RM-R436,0,
908,511,27.867,15326.85,ML Road Rim,RM-R600,0,
909,931,34.3455,18890.025,LL Road Tire,TI-R092,0,
909,932,39.2385,21581.175,ML Road Tire,TI-R628,0,
910,344,45.3705,136.1115,Flat Washer 9,FW-3400,0,
910,345,43.2705,129.8115,Flat Washer 4,FW-3800,0,
910,346,47.544,142.632,Flat Washer 3,FW-5160,0,
911,930,43.0395,23671.725,HL Mountain Tire,TI-M823,0,
912,332,10.815,5948.25,Freewheel,FH-2981,0,
913,948,82.8345,45558.975,Front Brakes,FB-9873,1,
913,907,82.8345,45558.975,Rear Brakes,RB-9231,1,
914,325,0.21,262.5,Decal 1,DC-8732,0,
914,326,0.21,262.5,Decal 2,DC-9824,0,
915,320,49.644,148.932,Chainring Bolts,CB-2903,0,
915,321,44.3205,132.9615,Chainring Nut,CN-6137,0,
915,322,28.6965,1721.79,Chainring,CR-7833,0,
916,930,42.5145,23382.975,HL Mountain Tire,TI-M823,0,
916,921,5.586,3072.3,Mountain Tire Tube,TT-M928,0,
917,952,15.7395,944.37,Chain,CH-0234,1,
918,933,43.4595,23902.725,HL Road Tire,TI-R982,0,
918,934,37.6215,20691.825,Touring Tire,TI-T723,0,
918,922,6.531,3592.05,Road Tire Tube,TT-R982,0,
918,923,6.1845,3401.475,Touring Tire Tube,TT-T092,0,
919,319,48.5835,26720.925,HL Crankarm,CA-7457,0,
920,928,32.2455,17735.025,LL Mountain Tire,TI-M267,0,
920,929,36.561,20108.55,ML Mountain Tire,TI-M602,0,
921,319,46.4205,25531.275,HL Crankarm,CA-7457,0,
922,359,47.523,142.569,Thin-Jam Hex Nut 9,HJ-1213,0,
922,360,45.423,136.269,Thin-Jam Hex Nut 10,HJ-1220,0,
923,2,41.916,125.748,Bearing Ball,BA-8327,0,
924,1,50.2635,150.7905,Adjustable Race,AR-5381,0,
925,359,47.6805,143.0415,Thin-Jam Hex Nut 9,HJ-1213,0,
925,360,45.5805,136.7415,Thin-Jam Hex Nut 10,HJ-1220,0,
925,361,49.854,149.562,Thin-Jam Hex Nut 1,HJ-1420,0,
925,362,45.5805,136.7415,Thin-Jam Hex Nut 2,HJ-1428,0,
925,363,43.4805,130.4415,Thin-Jam Hex Nut 15,HJ-3410,0,
925,364,47.754,143.262,Thin-Jam Hex Nut 16,HJ-3416,0,
925,365,43.4805,130.4415,Thin-Jam Hex Nut 5,HJ-3816,0,
925,366,41.3805,124.1415,Thin-Jam Hex Nut 6,HJ-3824,0,
925,367,45.654,136.962,Thin-Jam Hex Nut 3,HJ-5161,0,
925,368,41.3805,124.1415,Thin-Jam Hex Nut 4,HJ-5162,0,
925,369,39.2805,117.8415,Thin-Jam Hex Nut 13,HJ-5811,0,
925,370,43.554,130.662,Thin-Jam Hex Nut 14,HJ-5818,0,
925,371,39.2805,117.8415,Thin-Jam Hex Nut 7,HJ-7161,0,
925,372,37.1805,111.5415,Thin-Jam Hex Nut 8,HJ-7162,0,
925,373,41.454,124.362,Thin-Jam Hex Nut 12,HJ-9080,0,
925,374,37.1805,111.5415,Thin-Jam Hex Nut 11,HJ-9161,0,
926,530,16.086,8847.3,Seat Post,SP-2981,0,
927,4,57.0255,171.0765,Headset Ball Bearings,BE-2908,0,
928,512,37.086,20397.3,HL Road Rim,RM-R800,0,
929,513,26.5965,14628.075,Touring Rim,RM-T801,0,
930,317,27.0585,14882.175,LL Crankarm,CA-5965,0,
930,318,33.579,18468.45,ML Crankarm,CA-6738,0,
930,319,46.0635,25334.925,HL Crankarm,CA-7457,0,
931,408,47.544,142.632,External Lock Washer 6,LE-5160,0,
931,409,43.2705,129.8115,External Lock Washer 1,LE-6000,0,
931,410,41.1705,123.5115,External Lock Washer 8,LE-7160,0,
931,411,45.444,136.332,External Lock Washer 2,LE-8000,0,
932,427,47.5965,142.7895,Thin-Jam Lock Nut 16,LJ-3416,0,
932,428,43.323,129.969,Thin-Jam Lock Nut 5,LJ-3816,0,
933,320,47.4705,142.4115,Chainring Bolts,CB-2903,0,
933,321,42.798,128.394,Chainring Nut,CN-6137,0,
933,322,25.4205,1525.23,Chainring,CR-7833,0,
934,447,47.6805,143.0415,Lock Nut 12,LN-3816,0,
934,448,45.5805,136.7415,Lock Nut 13,LN-3824,0,
935,941,62.9895,34644.225,Touring Pedal,PD-T852,1,
936,320,45.3705,136.1115,Chainring Bolts,CB-2903,0,
936,321,40.488,121.464,Chainring Nut,CN-6137,0,
936,322,26.3655,1581.93,Chainring,CR-7833,0,
937,504,48.762,146.286,Cup-Shaped Race,RA-2345,0,
938,497,34.188,102.564,Pinch Bolt,PB-6109,0,
939,323,50.2635,150.7905,Crown Race,CR-9981,0,
940,523,10.731,5902.05,LL Spindle/Axle,SD-2342,0,
940,524,14.1225,7767.375,HL Spindle/Axle,SD-9872,0,
941,492,50.2635,3015.81,Paint - Black,PA-187B,0,
941,493,57.1515,3429.09,Paint - Red,PA-361R,0,
941,494,53.2035,3192.21,Paint - Silver,PA-529S,0,
941,495,63.693,3821.58,Paint - Blue,PA-632U,0,
942,908,21.0945,11601.975,LL Mountain Seat/Saddle,SE-M236,1,
942,909,30.4395,16741.725,ML Mountain Seat/Saddle,SE-M798,1,
943,506,9.198,551.88,Reflector,RF-9198,0,
944,351,5.775,3176.25,Front Derailleur Cage,FC-3982,0,
944,352,1.155,635.25,Front Derailleur Linkage,FL-2301,0,
945,507,23.394,12866.7,LL Mountain Rim,RM-M464,0,
945,508,27.6465,15205.575,ML Mountain Rim,RM-M692,0,
946,355,1.365,750.75,Guide Pulley,GP-0982,0,
946,940,62.9895,34644.225,HL Road Pedal,PD-R853,1,
946,535,3.486,1917.3,Tension Pulley,TP-0923,0,
947,679,6.195,3407.25,Rear Derailleur Cage,RC-0291,0,
948,507,22.1655,12191.025,LL Mountain Rim,RM-M464,0,
948,508,29.2845,16106.475,ML Mountain Rim,RM-M692,0,
949,491,19.9815,59.9445,HL Nipple,NI-9522,0,
950,349,39.144,117.432,Flat Washer 7,FW-9160,0,
951,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
951,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
952,397,47.544,142.632,Hex Nut 19,HN-9168,0,
953,485,7.8015,4290.825,Metal Sheet 4,MS-2259,0,
953,486,8.757,4816.35,Metal Sheet 5,MS-2341,0,
953,487,5.8065,3193.575,Metal Sheet 6,MS-2348,0,
954,402,47.4705,142.4115,Keyed Washer,KW-4091,0,
955,512,34.9755,19236.525,HL Road Rim,RM-R800,0,
956,409,41.1705,123.5115,External Lock Washer 1,LE-6000,0,
956,914,21.0945,11601.975,LL Touring Seat/Saddle,SE-T312,1,
956,915,30.4395,16741.725,ML Touring Seat/Saddle,SE-T762,1,
956,916,40.9395,22516.725,HL Touring Seat/Saddle,SE-T924,1,
957,525,2.3205,1276.275,LL Shell,SH-4562,0,
958,526,3.6435,2003.925,HL Shell,SH-9312,0,
959,908,21.0945,11601.975,LL Mountain Seat/Saddle,SE-M236,1,
959,909,30.4395,16741.725,ML Mountain Seat/Saddle,SE-M798,1,
959,913,40.9395,22516.725,HL Road Seat/Saddle,SE-R995,1,
960,356,3.6015,216.09,LL Grip Tape,GT-0820,0,
960,357,3.9795,238.77,ML Grip Tape,GT-1209,0,
961,935,31.4895,17319.225,LL Mountain Pedal,PD-M282,1,
961,936,48.2895,26559.225,ML Mountain Pedal,PD-M340,1,
962,524,12.9675,7132.125,HL Spindle/Axle,SD-9872,0,
963,911,21.0945,11601.975,LL Road Seat/Saddle,SE-R581,1,
963,912,30.4395,16741.725,ML Road Seat/Saddle,SE-R908,1,
964,910,40.9395,22516.725,HL Mountain Seat/Saddle,SE-M940,1,
965,527,6.7515,3713.325,Spokes,SK-9283,0,
966,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
966,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
966,509,36.2775,19952.625,HL Mountain Rim,RM-M823,0,
967,492,50.7465,3044.79,Paint - Black,PA-187B,0,
967,493,58.2645,3495.87,Paint - Red,PA-361R,0,
967,494,50.7465,3044.79,Paint - Silver,PA-529S,0,
967,495,62.9265,3775.59,Paint - Blue,PA-632U,0,
967,496,49.6545,2979.27,Paint - Yellow,PA-823Y,0,
968,523,10.3845,5711.475,LL Spindle/Axle,SD-2342,0,
969,937,62.9895,34644.225,HL Mountain Pedal,PD-M562,1,
970,473,39.123,117.369,Lock Washer 9,LW-7160,0,
970,474,43.3965,130.1895,Lock Washer 3,LW-8000,0,
970,475,39.123,117.369,Lock Washer 11,LW-9160,0,
971,462,47.6805,143.0415,Lower Head Race,LR-8520,0,
972,510,23.4045,12872.475,LL Road Rim,RM-R436,0,
972,511,27.867,15326.85,ML Road Rim,RM-R600,0,
973,433,43.554,130.662,Thin-Jam Lock Nut 14,LJ-5818,0,
973,434,39.2805,117.8415,Thin-Jam Lock Nut 7,LJ-7161,0,
973,435,37.1805,111.5415,Thin-Jam Lock Nut 8,LJ-7162,0,
974,490,12.7155,38.1465,LL Nipple,NI-4127,0,
974,491,19.9395,59.8185,HL Nipple,NI-9522,0,
975,528,38.157,114.471,Seat Lug,SL-0931,0,
976,505,44.2155,132.6465,Cone-Shaped Race,RA-7490,0,
977,527,6.7515,3713.325,Spokes,SK-9283,0,
978,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
978,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
978,509,36.2775,19952.625,HL Mountain Rim,RM-M823,0,
979,492,50.7465,3044.79,Paint - Black,PA-187B,0,
979,493,58.2645,3495.87,Paint - Red,PA-361R,0,
979,494,50.7465,3044.79,Paint - Silver,PA-529S,0,
979,495,62.9265,3775.59,Paint - Blue,PA-632U,0,
979,496,49.6545,2979.27,Paint - Yellow,PA-823Y,0,
980,523,10.3845,5711.475,LL Spindle/Axle,SD-2342,0,
981,436,41.454,124.362,Thin-Jam Lock Nut 12,LJ-9080,0,
981,437,37.1805,111.5415,Thin-Jam Lock Nut 11,LJ-9161,0,
982,490,12.7155,38.1465,LL Nipple,NI-4127,0,
982,491,19.9395,59.8185,HL Nipple,NI-9522,0,
983,528,38.157,114.471,Seat Lug,SL-0931,0,
984,505,44.2155,132.6465,Cone-Shaped Race,RA-7490,0,
985,938,31.4895,17319.225,LL Road Pedal,PD-R347,1,
985,939,48.2895,26559.225,ML Road Pedal,PD-R563,1,
986,358,6.9825,418.95,HL Grip Tape,GT-2908,0,
987,458,43.323,129.969,Lock Nut 4,LN-8320,0,
987,459,47.5965,142.7895,Lock Nut 19,LN-9080,0,
987,460,43.323,129.969,Lock Nut 18,LN-9161,0,
988,356,3.381,202.86,LL Grip Tape,GT-0820,0,
988,357,4.3155,258.93,ML Grip Tape,GT-1209,0,
989,380,43.344,130.032,Hex Nut 8,HN-1420,0,
989,381,39.0705,117.2115,Hex Nut 9,HN-1428,0,
989,382,36.9705,110.9115,Hex Nut 22,HN-3410,0,
989,383,41.244,123.732,Hex Nut 23,HN-3416,0,
989,384,36.9705,110.9115,Hex Nut 12,HN-3816,0,
990,490,12.3585,37.0755,LL Nipple,NI-4127,0,
991,513,39.1965,21558.075,Touring Rim,RM-T801,0,
992,412,39.144,117.432,Internal Lock Washer 3,LI-1000,0,
992,413,47.5755,142.7265,Internal Lock Washer 4,LI-1200,0,
993,933,43.9845,24191.475,HL Road Tire,TI-R982,0,
993,934,38.1465,20980.575,Touring Tire,TI-T723,0,
994,428,43.4805,130.4415,Thin-Jam Lock Nut 5,LJ-3816,0,
994,429,41.3805,124.1415,Thin-Jam Lock Nut 6,LJ-3824,0,
995,347,43.3755,130.1265,Flat Washer 8,FW-5800,0,
995,348,41.2755,123.8265,Flat Washer 5,FW-7160,0,
995,349,45.549,136.647,Flat Washer 7,FW-9160,0,
996,931,34.3455,18890.025,LL Road Tire,TI-R092,0,
996,932,39.2385,21581.175,ML Road Tire,TI-R628,0,
997,347,43.2705,129.8115,Flat Washer 8,FW-5800,0,
997,348,41.1705,123.5115,Flat Washer 5,FW-7160,0,
997,349,45.444,136.332,Flat Washer 7,FW-9160,0,
998,928,32.7705,18023.775,LL Mountain Tire,TI-M267,0,
998,929,37.086,20397.3,ML Mountain Tire,TI-M602,0,
998,930,43.0395,23671.725,HL Mountain Tire,TI-M823,0,
999,332,10.815,5948.25,Freewheel,FH-2981,0,
1000,948,82.8345,45558.975,Front Brakes,FB-9873,1,
1000,907,82.8345,45558.975,Rear Brakes,RB-9231,1,
1001,325,0.21,262.5,Decal 1,DC-8732,0,
1001,326,0.21,262.5,Decal 2,DC-9824,0,
1002,320,49.644,148.932,Chainring Bolts,CB-2903,0,
1002,321,44.3205,132.9615,Chainring Nut,CN-6137,0,
1003,930,42.5145,23382.975,HL Mountain Tire,TI-M823,0,
1003,921,5.586,3072.3,Mountain Tire Tube,TT-M928,0,
1004,952,15.7395,944.37,Chain,CH-0234,1,
1005,933,43.4595,23902.725,HL Road Tire,TI-R982,0,
1005,934,37.6215,20691.825,Touring Tire,TI-T723,0,
1005,922,6.531,3592.05,Road Tire Tube,TT-R982,0,
